zip,url,price_chf,rooms,area_m2,canton
3267,https://www.homegate.ch/acheter/4002663845,690000.0,4.5,123.0,BE
3270,https://www.homegate.ch/acheter/4002686252,1170000.0,7.5,185.0,BE
3270,https://www.homegate.ch/acheter/4002659933,725000.0,4.5,105.0,BE
3270,https://www.homegate.ch/acheter/4002627470,620000.0,5.5,160.0,BE
3270,https://www.homegate.ch/acheter/4002178417,915000.0,4.5,115.0,BE
3270,https://www.homegate.ch/acheter/4002178206,895000.0,4.5,117.0,BE
3270,https://www.homegate.ch/acheter/4002603781,1500000.0,132.0,,BE
3270,https://www.homegate.ch/acheter/4002245015,795000.0,4.5,113.0,BE
3270,https://www.homegate.ch/acheter/4002551820,295000.0,4.5,124.0,BE
3270,https://www.homegate.ch/acheter/4002550611,650000.0,,,BE
3270,https://www.homegate.ch/acheter/4002535409,2100000.0,,,BE
3270,https://www.homegate.ch/acheter/4002316443,1550000.0,5.5,135.0,BE
3270,https://www.homegate.ch/acheter/4002316420,445000.0,2.5,49.0,BE
3270,https://www.homegate.ch/acheter/4001766235,810000.0,4.5,105.0,BE
3272,https://www.homegate.ch/acheter/4002047472,810000.0,450.0,,BE
3272,https://www.homegate.ch/acheter/4002696913,580000.0,4.5,135.0,BE
3272,https://www.homegate.ch/acheter/4002517183,1185000.0,6.0,140.0,BE
3272,https://www.homegate.ch/acheter/4002289191,925000.0,5.5,146.0,BE
3272,https://www.homegate.ch/acheter/4002718412,620000.0,7.5,156.0,BE
3272,https://www.homegate.ch/acheter/4002686597,490000.0,4.0,140.0,BE
3272,https://www.homegate.ch/acheter/4002691608,1345000.0,6.5,142.0,BE
3272,https://www.homegate.ch/acheter/4002425776,860000.0,4.5,120.0,BE
3272,https://www.homegate.ch/acheter/4002425749,710000.0,3.5,108.0,BE
3272,https://www.homegate.ch/acheter/4002367316,440000.0,2.5,63.0,BE
3272,https://www.homegate.ch/acheter/4002367314,620000.0,3.5,84.0,BE
3272,https://www.homegate.ch/acheter/4002367305,840000.0,4.5,117.0,BE
3272,https://www.homegate.ch/acheter/4002719143,1345000.0,7.0,150.0,BE
3272,https://www.homegate.ch/acheter/4002716602,1345000.0,7.0,150.0,BE
3273,https://www.homegate.ch/acheter/4002737742,1300000.0,11.0,220.0,BE
3273,https://www.homegate.ch/acheter/4002651277,1180000.0,4.5,191.0,BE
3274,https://www.homegate.ch/acheter/4002653646,750000.0,3.5,111.0,BE
3274,https://www.homegate.ch/acheter/4002653644,870000.0,4.5,125.0,BE
3274,https://www.homegate.ch/acheter/4002653639,950000.0,3.5,150.0,BE
3274,https://www.homegate.ch/acheter/4002653637,740000.0,3.5,111.0,BE
3274,https://www.homegate.ch/acheter/4002658228,1385000.0,5.5,168.0,BE
3274,https://www.homegate.ch/acheter/4002601509,1090000.0,5.5,130.0,BE
3274,https://www.homegate.ch/acheter/4002470034,750000.0,9.0,,BE
3274,https://www.homegate.ch/acheter/4002637668,690000.0,5.0,110.0,BE
3274,https://www.homegate.ch/acheter/4002470033,750000.0,9.0,,BE
3274,https://www.homegate.ch/acheter/4002653647,860000.0,4.5,125.0,BE
3274,https://www.homegate.ch/acheter/4002311686,1160000.0,4.5,171.0,BE
3282,https://www.homegate.ch/acheter/4002672232,1150000.0,5.5,,BE
3292,https://www.homegate.ch/acheter/4002306595,1410000.0,6.5,209.0,BE
3292,https://www.homegate.ch/acheter/4002741212,1150000.0,6.0,150.0,BE
3292,https://www.homegate.ch/acheter/4002688340,1360000.0,5.5,154.0,BE
3292,https://www.homegate.ch/acheter/4002676124,1495000.0,6.5,181.0,BE
3292,https://www.homegate.ch/acheter/4002667695,972000.0,5.5,198.0,BE
3292,https://www.homegate.ch/acheter/4002667700,980000.0,5.5,215.0,BE
3292,https://www.homegate.ch/acheter/4002653259,650000.0,3.5,103.0,BE
3292,https://www.homegate.ch/acheter/4000974802,770000.0,4.5,126.0,BE
3292,https://www.homegate.ch/acheter/4000974134,435000.0,2.5,70.0,BE
3293,https://www.homegate.ch/acheter/4002549198,1030000.0,6.5,159.0,BE
3293,https://www.homegate.ch/acheter/4002741578,,6.5,122.0,BE
3293,https://www.homegate.ch/acheter/4002686522,575000.0,3.5,82.0,BE
3293,https://www.homegate.ch/acheter/4002686520,740000.0,4.5,123.0,BE
3302,https://www.homegate.ch/acheter/4002427319,590000.0,3.5,91.0,BE
3302,https://www.homegate.ch/acheter/4002607804,980000.0,3.5,124.0,BE
3302,https://www.homegate.ch/acheter/4002645824,1085000.0,4.5,132.0,BE
3302,https://www.homegate.ch/acheter/4002753365,2490000.0,6.5,310.0,BE
3302,https://www.homegate.ch/acheter/4002753364,2650000.0,6.5,310.0,BE
3302,https://www.homegate.ch/acheter/4002753240,370000.0,3.0,52.0,BE
3302,https://www.homegate.ch/acheter/4002210701,,4.5,125.0,BE
3302,https://www.homegate.ch/acheter/4002502857,70000.0,3.5,93.0,BE
3303,https://www.homegate.ch/acheter/4002218527,1350000.0,5.5,165.0,BE
3303,https://www.homegate.ch/acheter/4002691154,1099000.0,3.5,105.0,BE
3303,https://www.homegate.ch/acheter/4002615001,745000.0,4.5,118.0,BE
3303,https://www.homegate.ch/acheter/4002754025,760000.0,4.5,151.0,BE
3303,https://www.homegate.ch/acheter/4002660826,745000.0,2.5,119.0,BE
3303,https://www.homegate.ch/acheter/4002625097,985000.0,6.5,144.0,BE
3303,https://www.homegate.ch/acheter/4002728494,450000.0,4.5,91.0,BE
3303,https://www.homegate.ch/acheter/4002662307,,5.0,140.0,BE
3303,https://www.homegate.ch/acheter/4002710412,,697.0,,BE
3303,https://www.homegate.ch/acheter/4002739333,,5.5,170.0,BE
3309,https://www.homegate.ch/acheter/4002611261,920000.0,4.5,157.0,BE
3312,https://www.homegate.ch/acheter/4002589824,710000.0,3.5,,BE
3312,https://www.homegate.ch/acheter/4002640820,895000.0,4.5,141.0,BE
3314,https://www.homegate.ch/acheter/4002422948,990000.0,5.5,140.0,BE
3314,https://www.homegate.ch/acheter/4002674239,1375000.0,6.5,188.0,BE
3322,https://www.homegate.ch/acheter/4002738319,1290000.0,4.5,158.0,BE
3322,https://www.homegate.ch/acheter/4002559705,1045000.0,3.5,91.0,BE
3322,https://www.homegate.ch/acheter/4002740634,2075000.0,5.5,,BE
3322,https://www.homegate.ch/acheter/4002737810,780000.0,2.5,74.0,BE
3322,https://www.homegate.ch/acheter/4002737809,1140000.0,5.5,122.0,BE
3322,https://www.homegate.ch/acheter/4002737808,1160000.0,5.5,124.0,BE
3322,https://www.homegate.ch/acheter/4002737807,1075000.0,4.5,107.0,BE
3322,https://www.homegate.ch/acheter/4002737806,1150000.0,4.5,117.0,BE
3322,https://www.homegate.ch/acheter/4002737804,1010000.0,4.5,108.0,BE
3322,https://www.homegate.ch/acheter/4002737803,800000.0,3.5,77.0,BE
3322,https://www.homegate.ch/acheter/4002724379,1250000.0,5.5,143.0,BE
3322,https://www.homegate.ch/acheter/4002724369,1530000.0,5.5,131.0,BE
3322,https://www.homegate.ch/acheter/4002724346,1230000.0,5.5,133.0,BE
3322,https://www.homegate.ch/acheter/4002402723,330000.0,2.5,55.0,BE
3322,https://www.homegate.ch/acheter/4002603990,910000.0,3.5,105.0,BE
3322,https://www.homegate.ch/acheter/4002603987,910000.0,4.5,105.0,BE
3322,https://www.homegate.ch/acheter/4002603976,900000.0,4.5,102.0,BE
3322,https://www.homegate.ch/acheter/4002603964,905000.0,4.5,102.0,BE
3322,https://www.homegate.ch/acheter/4002713664,650000.0,4.5,96.0,BE
3322,https://www.homegate.ch/acheter/4002218526,995000.0,6.0,175.0,BE
3324,https://www.homegate.ch/acheter/4002731992,690000.0,5.5,112.0,BE
3324,https://www.homegate.ch/acheter/4002670005,1360000.0,4.5,170.0,BE
3324,https://www.homegate.ch/acheter/4002224651,1095000.0,4.5,134.0,BE
3324,https://www.homegate.ch/acheter/4002731965,915000.0,5.5,142.0,BE
3324,https://www.homegate.ch/acheter/4002601511,1350000.0,1.0,230.0,BE
3325,https://www.homegate.ch/acheter/4002744096,1695000.0,10.5,367.0,BE
3325,https://www.homegate.ch/acheter/4002425205,770000.0,4.5,113.0,BE
3325,https://www.homegate.ch/acheter/4002425204,835000.0,5.5,156.0,BE
3326,https://www.homegate.ch/acheter/4002677332,1347000.0,5.5,159.0,BE
3326,https://www.homegate.ch/acheter/4002695260,1080000.0,4.5,145.0,BE
3326,https://www.homegate.ch/acheter/4002624152,995000.0,3.5,113.0,BE
3326,https://www.homegate.ch/acheter/4002739715,1320000.0,6.5,185.0,BE
3360,https://www.homegate.ch/acheter/4002578376,,6.5,177.0,BE
3360,https://www.homegate.ch/acheter/4002578359,,5.5,148.0,BE
3360,https://www.homegate.ch/acheter/4002578354,,4.5,108.0,BE
3360,https://www.homegate.ch/acheter/4002578349,,3.5,94.0,BE
3360,https://www.homegate.ch/acheter/4002578393,,4.5,109.0,BE
3360,https://www.homegate.ch/acheter/4002684742,250000.0,2.5,54.0,BE
3360,https://www.homegate.ch/acheter/4002657426,2736000.0,,,BE
3360,https://www.homegate.ch/acheter/4002702712,625000.0,5.5,123.0,BE
3360,https://www.homegate.ch/acheter/4002746101,595000.0,4.0,,BE
3360,https://www.homegate.ch/acheter/4002719871,890000.0,5.5,147.0,BE
3360,https://www.homegate.ch/acheter/4002633944,,,,BE
3360,https://www.homegate.ch/acheter/4002551827,,4.5,100.0,BE
3360,https://www.homegate.ch/acheter/4000664481,2150000.0,700.0,,BE
3360,https://www.homegate.ch/acheter/4002386746,1190000.0,9.5,287.0,BE
3360,https://www.homegate.ch/acheter/4002386741,430000.0,4.5,98.0,BE
3360,https://www.homegate.ch/acheter/4002123257,,7.5,340.0,BE
3367,https://www.homegate.ch/acheter/4002711910,1300000.0,6.0,210.0,BE
3367,https://www.homegate.ch/acheter/4002643547,1990000.0,22.0,590.0,BE
3367,https://www.homegate.ch/acheter/4002753667,1990000.0,477.0,,BE
3368,https://www.homegate.ch/acheter/4002654030,615000.0,4.5,106.0,BE
3368,https://www.homegate.ch/acheter/4002578348,515000.0,3.5,79.0,BE
3368,https://www.homegate.ch/acheter/4002323675,435000.0,4.5,100.0,BE
3368,https://www.homegate.ch/acheter/4002631149,,3.5,79.0,BE
3368,https://www.homegate.ch/acheter/4002620164,560000.0,3.5,107.0,BE
3368,https://www.homegate.ch/acheter/4002586401,,,,BE
3373,https://www.homegate.ch/acheter/4002744276,1075000.0,6.5,160.0,BE
3376,https://www.homegate.ch/acheter/4002094603,1275000.0,4.0,,BE
3377,https://www.homegate.ch/acheter/4002730956,490000.0,4.5,114.0,BE
3400,https://www.homegate.ch/acheter/4002305378,630000.0,2.5,66.0,BE
3400,https://www.homegate.ch/acheter/4002662924,595000.0,4.5,112.0,BE
3400,https://www.homegate.ch/acheter/4002662935,555000.0,3.5,91.0,BE
3400,https://www.homegate.ch/acheter/4002744614,364000.0,3.5,70.0,BE
3400,https://www.homegate.ch/acheter/4002744598,364000.0,3.5,70.0,BE
3400,https://www.homegate.ch/acheter/4002703588,2350000.0,13.0,445.0,BE
3400,https://www.homegate.ch/acheter/4002703584,869000.0,10.5,260.0,BE
3400,https://www.homegate.ch/acheter/4002640275,1490000.0,6.5,275.0,BE
3400,https://www.homegate.ch/acheter/4002640296,,11.0,317.0,BE
3400,https://www.homegate.ch/acheter/4002743456,720000.0,4.5,,BE
3400,https://www.homegate.ch/acheter/4002733686,790000.0,4.5,144.0,BE
3400,https://www.homegate.ch/acheter/4002259135,360000.0,3.5,70.0,BE
3400,https://www.homegate.ch/acheter/4002717243,1095000.0,6.5,150.0,BE
3400,https://www.homegate.ch/acheter/4002753530,1650000.0,,,BE
3400,https://www.homegate.ch/acheter/4002730267,864000.0,7.5,326.0,BE
3400,https://www.homegate.ch/acheter/4002705034,649000.0,3.5,78.0,BE
3400,https://www.homegate.ch/acheter/4002634176,715000.0,3.5,,BE
3400,https://www.homegate.ch/acheter/4002550651,570000.0,2.5,78.0,BE
3400,https://www.homegate.ch/acheter/4002344834,775000.0,3.5,,BE
3400,https://www.homegate.ch/acheter/4002741282,1025000.0,6.5,165.0,BE
3412,https://www.homegate.ch/acheter/4000924910,365000.0,2.5,50.0,BE
3412,https://www.homegate.ch/acheter/4000854235,495000.0,3.5,70.0,BE
3412,https://www.homegate.ch/acheter/4000854233,630000.0,4.5,115.0,BE
3412,https://www.homegate.ch/acheter/4002251258,1370000.0,7.5,187.0,BE
3414,https://www.homegate.ch/acheter/4002703658,840000.0,5.5,156.0,BE
3414,https://www.homegate.ch/acheter/4002750750,1170000.0,5.5,166.0,BE
3414,https://www.homegate.ch/acheter/4002277897,994000.0,4.5,143.0,BE
3414,https://www.homegate.ch/acheter/4002277896,684000.0,4.5,100.0,BE
3414,https://www.homegate.ch/acheter/4002277895,727000.0,4.5,109.0,BE
3414,https://www.homegate.ch/acheter/4002277893,617500.0,3.5,93.0,BE
3414,https://www.homegate.ch/acheter/4002277891,984000.0,5.5,150.0,BE
3414,https://www.homegate.ch/acheter/4002657975,1170000.0,5.5,160.0,BE
3414,https://www.homegate.ch/acheter/4002641119,,235.0,,BE
3414,https://www.homegate.ch/acheter/4002277892,445000.0,2.5,57.0,BE
3414,https://www.homegate.ch/acheter/4002049952,705000.0,3.5,92.0,BE
3414,https://www.homegate.ch/acheter/4002224575,2300000.0,,,BE
3414,https://www.homegate.ch/acheter/4002218531,345000.0,3.5,,BE
3414,https://www.homegate.ch/acheter/4002218530,365000.0,3.5,,BE
3414,https://www.homegate.ch/acheter/4002724291,,,,BE
3415,https://www.homegate.ch/acheter/4002615571,817000.0,4.5,139.0,BE
3415,https://www.homegate.ch/acheter/4002517804,490000.0,4.5,102.0,BE
3415,https://www.homegate.ch/acheter/4002706961,650000.0,5.5,144.0,BE
3415,https://www.homegate.ch/acheter/4002672203,545000.0,5.5,115.0,BE
3415,https://www.homegate.ch/acheter/4002451813,1200000.0,5.5,140.0,BE
3415,https://www.homegate.ch/acheter/4001486145,725000.0,4.5,115.0,BE
3415,https://www.homegate.ch/acheter/4002414756,740000.0,4.5,123.0,BE
3415,https://www.homegate.ch/acheter/4002414754,750000.0,4.5,128.0,BE
3415,https://www.homegate.ch/acheter/4002414750,748000.0,3.5,120.0,BE
3415,https://www.homegate.ch/acheter/4001486123,560000.0,3.5,83.0,BE
3415,https://www.homegate.ch/acheter/4001747902,936000.0,4.5,158.0,BE
3415,https://www.homegate.ch/acheter/4001747879,570000.0,3.5,83.0,BE
3416,https://www.homegate.ch/acheter/4002739438,1500000.0,711.0,,BE
3417,https://www.homegate.ch/acheter/4002751615,1690000.0,246.0,,BE
3421,https://www.homegate.ch/acheter/4002685572,750000.0,11.0,189.0,BE
3421,https://www.homegate.ch/acheter/4002614848,925000.0,5.5,97.0,BE
3421,https://www.homegate.ch/acheter/4002748987,1189000.0,10.0,218.0,BE
3422,https://www.homegate.ch/acheter/4002687958,475000.0,4.5,103.0,BE
3422,https://www.homegate.ch/acheter/4002684504,450000.0,4.5,91.0,BE
3422,https://www.homegate.ch/acheter/4002625701,699000.0,5.5,121.0,BE
3422,https://www.homegate.ch/acheter/4002749128,1740000.0,6.5,189.0,BE
3422,https://www.homegate.ch/acheter/4002635659,499000.0,4.5,90.0,BE
3422,https://www.homegate.ch/acheter/4002603794,1055000.0,7.5,251.0,BE
3422,https://www.homegate.ch/acheter/4002598413,785000.0,4.5,153.0,BE
3422,https://www.homegate.ch/acheter/4002631641,495000.0,4.0,117.0,BE
3422,https://www.homegate.ch/acheter/4002715873,575000.0,3.5,79.0,BE
3422,https://www.homegate.ch/acheter/4002713752,790000.0,4.5,130.0,BE
3422,https://www.homegate.ch/acheter/4002596100,725000.0,2.5,,BE
3422,https://www.homegate.ch/acheter/4002555347,495000.0,3.5,92.0,BE
3422,https://www.homegate.ch/acheter/4002749697,1250000.0,6.5,160.0,BE
3422,https://www.homegate.ch/acheter/4002216740,995000.0,4.5,180.0,BE
3422,https://www.homegate.ch/acheter/4002541774,890000.0,4.5,132.0,BE
3422,https://www.homegate.ch/acheter/4002724255,2800000.0,7.0,330.0,BE
3422,https://www.homegate.ch/acheter/4002726965,394000.0,3.5,79.0,BE
3423,https://www.homegate.ch/acheter/4002708398,950000.0,6.5,165.0,BE
3423,https://www.homegate.ch/acheter/4002400521,945000.0,8.0,227.0,BE
3423,https://www.homegate.ch/acheter/4002737257,1800000.0,6.5,180.0,BE
3426,https://www.homegate.ch/acheter/4002703645,1515000.0,5.0,111.0,BE
3426,https://www.homegate.ch/acheter/4002686943,848000.0,4.5,,BE
3426,https://www.homegate.ch/acheter/4001956731,1110000.0,4.5,130.0,BE
3426,https://www.homegate.ch/acheter/4001961593,1120000.0,4.5,,BE
3426,https://www.homegate.ch/acheter/4001956732,918000.0,4.5,131.0,BE
3426,https://www.homegate.ch/acheter/4002609158,980000.0,4.5,129.0,BE
3426,https://www.homegate.ch/acheter/4002609157,940000.0,5.5,143.0,BE
3426,https://www.homegate.ch/acheter/4002668872,940000.0,5.5,143.0,BE
3427,https://www.homegate.ch/acheter/4001534027,1495000.0,5.5,204.0,BE
3427,https://www.homegate.ch/acheter/4002250030,760000.0,4.5,94.0,BE
3427,https://www.homegate.ch/acheter/4001835875,730000.0,4.5,100.0,BE
3427,https://www.homegate.ch/acheter/4002701916,980000.0,4.5,,BE
3427,https://www.homegate.ch/acheter/4002571035,295000.0,2.5,51.0,BE
3428,https://www.homegate.ch/acheter/4002735681,494000.0,5.5,134.0,BE
3428,https://www.homegate.ch/acheter/4002715874,,6.5,263.0,BE
3428,https://www.homegate.ch/acheter/4002608269,790000.0,6.0,140.0,BE
3428,https://www.homegate.ch/acheter/4002002136,975000.0,7.5,,BE
3428,https://www.homegate.ch/acheter/4002631429,496000.0,4.5,122.0,BE
3432,https://www.homegate.ch/acheter/4002703653,1380000.0,16.0,487.0,BE
3432,https://www.homegate.ch/acheter/4002742963,540000.0,3.5,76.0,BE
3432,https://www.homegate.ch/acheter/4002751272,2840000.0,21.0,632.0,BE
3432,https://www.homegate.ch/acheter/4002748252,485000.0,4.5,119.0,BE
3432,https://www.homegate.ch/acheter/4002748185,390000.0,3.5,81.0,BE
3432,https://www.homegate.ch/acheter/4002542512,570000.0,3.5,92.0,BE
3432,https://www.homegate.ch/acheter/4001762503,566000.0,3.5,112.0,BE
3432,https://www.homegate.ch/acheter/4002549972,665000.0,3.5,92.0,BE
3432,https://www.homegate.ch/acheter/4002331884,735000.0,3.5,122.0,BE
3432,https://www.homegate.ch/acheter/4002315068,630000.0,3.5,92.0,BE
3433,https://www.homegate.ch/acheter/4002461046,1260000.0,503.0,,BE
3433,https://www.homegate.ch/acheter/4002558272,1500000.0,6.0,245.0,BE
3434,https://www.homegate.ch/acheter/4002603799,540000.0,4.5,119.0,BE
3436,https://www.homegate.ch/acheter/4002717775,495000.0,5.5,144.0,BE
3436,https://www.homegate.ch/acheter/4002717774,1195000.0,5.5,132.0,BE
3436,https://www.homegate.ch/acheter/4002625829,1095000.0,4.5,123.0,BE
3436,https://www.homegate.ch/acheter/4002656433,1400000.0,464.0,,BE
3436,https://www.homegate.ch/acheter/4002724988,595000.0,10.5,171.0,BE
3436,https://www.homegate.ch/acheter/4002593448,470000.0,7.0,141.0,BE
3436,https://www.homegate.ch/acheter/4002454548,520000.0,3.5,,BE
3436,https://www.homegate.ch/acheter/4002256558,650000.0,4.5,,BE
3436,https://www.homegate.ch/acheter/4002695809,2800000.0,9.0,509.0,BE
3436,https://www.homegate.ch/acheter/4002437951,1850000.0,20.0,1273.0,BE
3438,https://www.homegate.ch/acheter/4001090224,680000.0,2.5,,BE
3438,https://www.homegate.ch/acheter/4001218812,1230000.0,7.5,196.0,BE
3438,https://www.homegate.ch/acheter/4001081622,770000.0,3.0,,BE
3439,https://www.homegate.ch/acheter/4002753701,,4.5,107.0,BE
3452,https://www.homegate.ch/acheter/4002522663,690000.0,6.5,132.0,BE
3452,https://www.homegate.ch/acheter/4002159372,2290000.0,,,BE
3452,https://www.homegate.ch/acheter/4002158784,1035000.0,8.0,,BE
3454,https://www.homegate.ch/acheter/4002669775,1490000.0,7.5,162.0,BE
3454,https://www.homegate.ch/acheter/4002735515,976000.0,4.5,135.0,BE
3454,https://www.homegate.ch/acheter/4002735513,991000.0,4.5,187.0,BE
3454,https://www.homegate.ch/acheter/4002735512,991000.0,4.5,183.0,BE
3454,https://www.homegate.ch/acheter/4002735510,991000.0,4.5,174.0,BE
3454,https://www.homegate.ch/acheter/4002735511,991000.0,4.5,185.0,BE
3454,https://www.homegate.ch/acheter/4002735509,976000.0,4.5,135.0,BE
3454,https://www.homegate.ch/acheter/4002735514,1250000.0,5.5,174.0,BE
3454,https://www.homegate.ch/acheter/4002728490,1420000.0,11.0,255.0,BE
3454,https://www.homegate.ch/acheter/4002655968,1420000.0,11.0,255.0,BE
3455,https://www.homegate.ch/acheter/4002543248,580000.0,10.5,,BE
3455,https://www.homegate.ch/acheter/4002568302,970000.0,19.0,475.0,BE
3462,https://www.homegate.ch/acheter/4002432541,725000.0,5.5,139.0,BE
3462,https://www.homegate.ch/acheter/4002727421,449000.0,4.5,105.0,BE
3462,https://www.homegate.ch/acheter/4002138613,450000.0,2.5,76.0,BE
3463,https://www.homegate.ch/acheter/4002473450,790000.0,6.5,152.0,BE
3472,https://www.homegate.ch/acheter/4002615509,740000.0,5.5,135.0,BE
3472,https://www.homegate.ch/acheter/4002726230,750000.0,5.5,130.0,BE
3473,https://www.homegate.ch/acheter/4002572904,1350000.0,4.5,177.0,BE
3473,https://www.homegate.ch/acheter/4002663626,,4.5,177.0,BE
3476,https://www.homegate.ch/acheter/4002603663,99000.0,5.0,,BE
3503,https://www.homegate.ch/acheter/4002354435,845000.0,3.5,98.0,BE
3503,https://www.homegate.ch/acheter/4002354434,845000.0,3.5,98.0,BE
3503,https://www.homegate.ch/acheter/4002354433,845000.0,3.5,98.0,BE
3503,https://www.homegate.ch/acheter/4002354429,845000.0,3.5,98.0,BE
3503,https://www.homegate.ch/acheter/4002354428,845000.0,3.5,98.0,BE
3504,https://www.homegate.ch/acheter/4002753379,690000.0,10.0,440.0,BE
3506,https://www.homegate.ch/acheter/4002713366,1360000.0,5.5,153.0,BE
3506,https://www.homegate.ch/acheter/4002730130,695000.0,5.0,108.0,BE
3506,https://www.homegate.ch/acheter/4002503823,520000.0,3.5,88.0,BE
3506,https://www.homegate.ch/acheter/4002644198,420000.0,2.0,64.0,BE
3506,https://www.homegate.ch/acheter/4002674217,550000.0,5.5,106.0,BE
3506,https://www.homegate.ch/acheter/4002716568,980000.0,4.5,134.0,BE
3506,https://www.homegate.ch/acheter/4002284612,980000.0,,,BE
3507,https://www.homegate.ch/acheter/4001728327,1080000.0,2.5,228.0,BE
3507,https://www.homegate.ch/acheter/4002728525,,6.5,220.0,BE
3507,https://www.homegate.ch/acheter/4002731263,,4.5,140.0,BE
3510,https://www.homegate.ch/acheter/4002675555,,,,BE
3510,https://www.homegate.ch/acheter/4002497656,1095000.0,5.5,110.0,BE
3510,https://www.homegate.ch/acheter/4002700728,745000.0,4.5,152.0,BE
3510,https://www.homegate.ch/acheter/4002615572,835000.0,3.5,129.0,BE
3510,https://www.homegate.ch/acheter/4002008980,1590000.0,10.5,402.0,BE
3510,https://www.homegate.ch/acheter/4002008969,1590000.0,10.5,402.0,BE
3510,https://www.homegate.ch/acheter/4002221357,965000.0,3.5,98.0,BE
3510,https://www.homegate.ch/acheter/4002221331,985000.0,3.5,98.0,BE
3510,https://www.homegate.ch/acheter/4002221330,1345000.0,4.5,137.0,BE
3510,https://www.homegate.ch/acheter/4002221324,1385000.0,4.5,137.0,BE
3510,https://www.homegate.ch/acheter/4002354432,1095000.0,3.5,109.0,BE
3510,https://www.homegate.ch/acheter/4002354430,845000.0,3.5,98.0,BE
3510,https://www.homegate.ch/acheter/4001799266,1325000.0,4.5,137.0,BE
3510,https://www.homegate.ch/acheter/4001799118,975000.0,3.5,98.0,BE
3510,https://www.homegate.ch/acheter/4002603886,950000.0,5.5,163.0,BE
3510,https://www.homegate.ch/acheter/4002603800,895000.0,5.5,146.0,BE
3510,https://www.homegate.ch/acheter/4002744154,1180000.0,4.5,140.0,BE
3510,https://www.homegate.ch/acheter/4002344480,1165000.0,4.5,116.0,BE
3510,https://www.homegate.ch/acheter/4002537289,1195000.0,4.5,,BE
3510,https://www.homegate.ch/acheter/4002537288,1245000.0,4.5,,BE
3512,https://www.homegate.ch/acheter/4002746151,625000.0,4.5,,BE
3512,https://www.homegate.ch/acheter/4002551874,965000.0,5.5,147.0,BE
3512,https://www.homegate.ch/acheter/4002503765,695000.0,4.5,108.0,BE
3512,https://www.homegate.ch/acheter/4002622379,850000.0,5.5,131.0,BE
3512,https://www.homegate.ch/acheter/4002401308,785000.0,4.5,119.0,BE
3512,https://www.homegate.ch/acheter/4002401303,745000.0,3.5,104.0,BE
3532,https://www.homegate.ch/acheter/4002616342,1110000.0,7.5,182.0,BE
3532,https://www.homegate.ch/acheter/4002729891,195000.0,3.5,,BE
3532,https://www.homegate.ch/acheter/4002729590,195000.0,1.5,,BE
3532,https://www.homegate.ch/acheter/4002496695,1430000.0,9.0,320.0,BE
3532,https://www.homegate.ch/acheter/4002487488,1430000.0,9.0,320.0,BE
3532,https://www.homegate.ch/acheter/4002010605,1430000.0,9.0,320.0,BE
3535,https://www.homegate.ch/acheter/3003139235,355000.0,2.5,50.0,BE
3538,https://www.homegate.ch/acheter/4002088826,590000.0,7.5,,BE
3538,https://www.homegate.ch/acheter/4002088798,590000.0,7.5,,BE
3550,https://www.homegate.ch/acheter/4002039370,715000.0,3.5,118.0,BE
3550,https://www.homegate.ch/acheter/4002039325,740000.0,3.5,106.0,BE
3550,https://www.homegate.ch/acheter/4002039306,685000.0,3.5,106.0,BE
3550,https://www.homegate.ch/acheter/4002039249,695000.0,3.5,108.0,BE
3550,https://www.homegate.ch/acheter/4002603983,498000.0,4.5,113.0,BE
3550,https://www.homegate.ch/acheter/4002052700,,20.0,910.0,BE
3550,https://www.homegate.ch/acheter/4001462970,1150000.0,4.5,191.0,BE
3550,https://www.homegate.ch/acheter/4002593236,830000.0,6.0,127.0,BE
3550,https://www.homegate.ch/acheter/4002194997,1170000.0,4.5,125.0,BE
3550,https://www.homegate.ch/acheter/4002315595,775000.0,3.5,124.0,BE
3550,https://www.homegate.ch/acheter/3003146873,850000.0,3.5,76.0,BE
3550,https://www.homegate.ch/acheter/3003146866,1430000.0,4.5,128.0,BE
3550,https://www.homegate.ch/acheter/3003145334,350000.0,1.0,35.0,BE
3552,https://www.homegate.ch/acheter/4002692909,700000.0,7.5,287.0,BE
3552,https://www.homegate.ch/acheter/4000869399,960000.0,5.5,155.0,BE
3552,https://www.homegate.ch/acheter/4000869382,660000.0,3.5,88.0,BE
3552,https://www.homegate.ch/acheter/4000530110,1620000.0,9.0,243.0,BE
3552,https://www.homegate.ch/acheter/4002537659,1350000.0,,,BE
3600,https://www.homegate.ch/acheter/4002584890,,7.5,248.0,BE
3600,https://www.homegate.ch/acheter/4002721058,2190000.0,5.5,155.0,BE
3600,https://www.homegate.ch/acheter/4002709747,1010000.0,4.5,155.0,BE
3600,https://www.homegate.ch/acheter/4002186520,1090000.0,3.5,98.0,BE
3600,https://www.homegate.ch/acheter/4002186518,950000.0,3.5,96.0,BE
3600,https://www.homegate.ch/acheter/4002663125,3200000.0,500.0,,BE
3600,https://www.homegate.ch/acheter/4002662948,3200000.0,,,BE
3600,https://www.homegate.ch/acheter/4002498324,1750000.0,8.0,167.0,BE
3600,https://www.homegate.ch/acheter/4002627319,2700000.0,,,BE
3600,https://www.homegate.ch/acheter/4002707082,1940000.0,9.0,206.0,BE
3600,https://www.homegate.ch/acheter/4001720666,399500.0,2.0,32.0,BE
