zip,url,price_chf,rooms,area_m2,canton
6693,https://www.homegate.ch/louer/4002726689,1850.0,5.5,122.0,TI
6693,https://www.homegate.ch/louer/4002650951,1200.0,4.5,,TI
6693,https://www.homegate.ch/louer/4002649443,680.0,3.5,60.0,TI
6694,https://www.homegate.ch/louer/4002715055,1650.0,6.0,150.0,TI
6694,https://www.homegate.ch/louer/4002704759,700.0,3.5,,TI
6694,https://www.homegate.ch/louer/4002652891,1500.0,4.5,70.0,TI
6694,https://www.homegate.ch/louer/4002605443,750.0,2.5,,TI
6694,https://www.homegate.ch/louer/4002726605,750.0,2.0,50.0,TI
6694,https://www.homegate.ch/louer/4002702088,1500.0,6.0,250.0,TI
6694,https://www.homegate.ch/louer/4002681059,300.0,1.0,,TI
6694,https://www.homegate.ch/louer/4002663948,1200.0,5.0,110.0,TI
6694,https://www.homegate.ch/louer/4002650769,1750.0,4.5,,TI
6694,https://www.homegate.ch/louer/4002650510,1490.0,6.0,120.0,TI
6694,https://www.homegate.ch/louer/4002650260,640.0,3.0,50.0,TI
6694,https://www.homegate.ch/louer/4002650204,800.0,3.0,70.0,TI
6694,https://www.homegate.ch/louer/4002650032,800.0,2.0,40.0,TI
6694,https://www.homegate.ch/louer/4002649854,700.0,3.5,65.0,TI
6694,https://www.homegate.ch/louer/4002649548,990.0,3.5,80.0,TI
6694,https://www.homegate.ch/louer/4002649462,900.0,3.0,65.0,TI
6694,https://www.homegate.ch/louer/4002649371,800.0,2.5,60.0,TI
6694,https://www.homegate.ch/louer/4002649097,1000.0,2.0,40.0,TI
6694,https://www.homegate.ch/louer/4002648937,1460.0,3.5,100.0,TI
6694,https://www.homegate.ch/louer/4002663862,700.0,3.5,,TI
6695,https://www.homegate.ch/louer/4002666778,1500.0,4.5,,TI
6695,https://www.homegate.ch/louer/4002639758,450.0,1.0,,TI
6695,https://www.homegate.ch/louer/4002667292,1000.0,4.5,110.0,TI
6695,https://www.homegate.ch/louer/4002738582,900.0,4.0,120.0,TI
6695,https://www.homegate.ch/louer/4002726605,750.0,2.0,50.0,TI
6695,https://www.homegate.ch/louer/4002663948,1200.0,5.0,110.0,TI
6695,https://www.homegate.ch/louer/4002650941,1300.0,3.5,85.0,TI
6695,https://www.homegate.ch/louer/4002650213,800.0,3.5,60.0,TI
6695,https://www.homegate.ch/louer/4002650158,780.0,2.5,,TI
6695,https://www.homegate.ch/louer/4002650032,800.0,2.0,40.0,TI
6695,https://www.homegate.ch/louer/4002649324,1000.0,3.5,75.0,TI
6695,https://www.homegate.ch/louer/4002726607,1050.0,3.0,55.0,TI
6695,https://www.homegate.ch/louer/4002681140,1100.0,5.0,100.0,TI
6695,https://www.homegate.ch/louer/4002667291,1200.0,4.5,100.0,TI
6695,https://www.homegate.ch/louer/4002649354,1800.0,6.0,190.0,TI
6695,https://www.homegate.ch/louer/4002667353,1100.0,2.5,50.0,TI
6695,https://www.homegate.ch/louer/4002667351,1100.0,2.5,60.0,TI
6695,https://www.homegate.ch/louer/4002651045,650.0,4.5,,TI
6695,https://www.homegate.ch/louer/4002726689,1850.0,5.5,122.0,TI
6695,https://www.homegate.ch/louer/4002650951,1200.0,4.5,,TI
6696,https://www.homegate.ch/louer/4002666778,1500.0,4.5,,TI
6696,https://www.homegate.ch/louer/4002715055,1650.0,6.0,150.0,TI
6696,https://www.homegate.ch/louer/4002639758,450.0,1.0,,TI
6696,https://www.homegate.ch/louer/4002704759,700.0,3.5,,TI
6696,https://www.homegate.ch/louer/4002667292,1000.0,4.5,110.0,TI
6696,https://www.homegate.ch/louer/4002605443,750.0,2.5,,TI
6696,https://www.homegate.ch/louer/4002738582,900.0,4.0,120.0,TI
6696,https://www.homegate.ch/louer/4002726605,750.0,2.0,50.0,TI
6696,https://www.homegate.ch/louer/4002681059,300.0,1.0,,TI
6696,https://www.homegate.ch/louer/4002663948,1200.0,5.0,110.0,TI
6696,https://www.homegate.ch/louer/4002650941,1300.0,3.5,85.0,TI
6696,https://www.homegate.ch/louer/4002650510,1490.0,6.0,120.0,TI
6696,https://www.homegate.ch/louer/4002650260,640.0,3.0,50.0,TI
6696,https://www.homegate.ch/louer/4002650213,800.0,3.5,60.0,TI
6696,https://www.homegate.ch/louer/4002650204,800.0,3.0,70.0,TI
6696,https://www.homegate.ch/louer/4002650158,780.0,2.5,,TI
6696,https://www.homegate.ch/louer/4002650032,800.0,2.0,40.0,TI
6696,https://www.homegate.ch/louer/4002649854,700.0,3.5,65.0,TI
6696,https://www.homegate.ch/louer/4002649548,990.0,3.5,80.0,TI
6696,https://www.homegate.ch/louer/4002649462,900.0,3.0,65.0,TI
6707,https://www.homegate.ch/louer/4002675755,1270.0,2.5,55.0,TI
6707,https://www.homegate.ch/louer/4002650675,1600.0,3.5,140.0,TI
6707,https://www.homegate.ch/louer/4002735028,1230.0,2.5,140.0,TI
6707,https://www.homegate.ch/louer/4002650923,1150.0,3.5,,TI
6707,https://www.homegate.ch/louer/4002673640,1100.0,2.5,58.0,TI
6707,https://www.homegate.ch/louer/4002724567,1550.0,4.5,135.0,TI
6707,https://www.homegate.ch/louer/4002583263,1300.0,3.5,85.0,TI
6707,https://www.homegate.ch/louer/4002467896,1220.0,4.5,89.0,TI
6707,https://www.homegate.ch/louer/4002245920,1550.0,3.5,90.0,TI
6707,https://www.homegate.ch/louer/4001532686,1340.0,4.0,87.0,TI
6707,https://www.homegate.ch/louer/4002469451,1000.0,2.5,47.0,TI
6707,https://www.homegate.ch/louer/4001532712,1250.0,2.5,41.0,TI
6707,https://www.homegate.ch/louer/4002705835,2600.0,4.5,,TI
6707,https://www.homegate.ch/louer/4002616112,1450.0,4.5,101.0,TI
6707,https://www.homegate.ch/louer/4002469778,1320.0,4.5,90.0,TI
6707,https://www.homegate.ch/louer/4002703586,1600.0,4.5,,TI
6707,https://www.homegate.ch/louer/4002559152,1650.0,3.5,90.0,TI
6707,https://www.homegate.ch/louer/4002516761,2700.0,4.5,190.0,TI
6707,https://www.homegate.ch/louer/4002469779,1170.0,3.0,72.0,TI
6707,https://www.homegate.ch/louer/4001959732,1250.0,4.5,,TI
6707,https://www.homegate.ch/louer/4002745092,1300.0,4.5,120.0,TI
6707,https://www.homegate.ch/louer/4002745090,1300.0,4.5,120.0,TI
6707,https://www.homegate.ch/louer/4002736691,1260.0,3.5,95.0,TI
6707,https://www.homegate.ch/louer/4002725817,1250.0,4.5,,TI
6707,https://www.homegate.ch/louer/4002716115,1550.0,4.5,115.0,TI
6714,https://www.homegate.ch/louer/4002649750,1000.0,3.5,80.0,TI
6714,https://www.homegate.ch/louer/4002649134,890.0,2.5,60.0,TI
6714,https://www.homegate.ch/louer/4002724567,1550.0,4.5,135.0,TI
6714,https://www.homegate.ch/louer/4002583263,1300.0,3.5,85.0,TI
6714,https://www.homegate.ch/louer/4002467896,1220.0,4.5,89.0,TI
6714,https://www.homegate.ch/louer/4001532686,1340.0,4.0,87.0,TI
6714,https://www.homegate.ch/louer/4002705835,2600.0,4.5,,TI
6714,https://www.homegate.ch/louer/4002616112,1450.0,4.5,101.0,TI
6714,https://www.homegate.ch/louer/4002469778,1320.0,4.5,90.0,TI
6714,https://www.homegate.ch/louer/4002703586,1600.0,4.5,,TI
6714,https://www.homegate.ch/louer/4002559152,1650.0,3.5,90.0,TI
6714,https://www.homegate.ch/louer/4002516761,2700.0,4.5,190.0,TI
6714,https://www.homegate.ch/louer/4002469779,1170.0,3.0,72.0,TI
6714,https://www.homegate.ch/louer/4001959732,1250.0,4.5,,TI
6714,https://www.homegate.ch/louer/4002745092,1300.0,4.5,120.0,TI
6714,https://www.homegate.ch/louer/4002745090,1300.0,4.5,120.0,TI
6714,https://www.homegate.ch/louer/4002736691,1260.0,3.5,95.0,TI
6714,https://www.homegate.ch/louer/4002725817,1250.0,4.5,,TI
6714,https://www.homegate.ch/louer/4002716115,1550.0,4.5,115.0,TI
6714,https://www.homegate.ch/louer/4002634938,1340.0,4.5,80.0,TI
6714,https://www.homegate.ch/louer/4002478249,1620.0,5.0,120.0,TI
6714,https://www.homegate.ch/louer/4002469776,1075.0,3.5,62.0,TI
6715,https://www.homegate.ch/louer/4002736691,1260.0,3.5,95.0,TI
6715,https://www.homegate.ch/louer/4002735049,750.0,1.0,35.0,TI
6715,https://www.homegate.ch/louer/4002735047,800.0,1.0,45.0,TI
6715,https://www.homegate.ch/louer/4002683750,800.0,2.5,,TI
6715,https://www.homegate.ch/louer/4002743605,925.0,3.5,,TI
6715,https://www.homegate.ch/louer/4002724567,1550.0,4.5,135.0,TI
6715,https://www.homegate.ch/louer/4002583263,1300.0,3.5,85.0,TI
6715,https://www.homegate.ch/louer/4002467896,1220.0,4.5,89.0,TI
6715,https://www.homegate.ch/louer/4001532686,1340.0,4.0,87.0,TI
6715,https://www.homegate.ch/louer/4002705835,2600.0,4.5,,TI
6715,https://www.homegate.ch/louer/4002616112,1450.0,4.5,101.0,TI
6715,https://www.homegate.ch/louer/4002469778,1320.0,4.5,90.0,TI
6715,https://www.homegate.ch/louer/4002703586,1600.0,4.5,,TI
6715,https://www.homegate.ch/louer/4002559152,1650.0,3.5,90.0,TI
6715,https://www.homegate.ch/louer/4002469779,1170.0,3.0,72.0,TI
6715,https://www.homegate.ch/louer/4001959732,1250.0,4.5,,TI
6715,https://www.homegate.ch/louer/4002745092,1300.0,4.5,120.0,TI
6715,https://www.homegate.ch/louer/4002745090,1300.0,4.5,120.0,TI
6715,https://www.homegate.ch/louer/4002725817,1250.0,4.5,,TI
6715,https://www.homegate.ch/louer/4002716115,1550.0,4.5,115.0,TI
6715,https://www.homegate.ch/louer/4002634938,1340.0,4.5,80.0,TI
6715,https://www.homegate.ch/louer/4002478249,1620.0,5.0,120.0,TI
6715,https://www.homegate.ch/louer/4002469776,1075.0,3.5,62.0,TI
6715,https://www.homegate.ch/louer/4001863491,1130.0,3.5,70.0,TI
6716,https://www.homegate.ch/louer/4002749924,800.0,2.5,50.0,TI
6716,https://www.homegate.ch/louer/4002651236,950.0,3.5,,TI
6716,https://www.homegate.ch/louer/4002649678,1950.0,5.5,160.0,TI
6716,https://www.homegate.ch/louer/4002650993,970.0,2.5,70.0,TI
6716,https://www.homegate.ch/louer/4002616112,1450.0,4.5,101.0,TI
6716,https://www.homegate.ch/louer/4002703586,1600.0,4.5,,TI
6716,https://www.homegate.ch/louer/4002559152,1650.0,3.5,90.0,TI
6716,https://www.homegate.ch/louer/4002745092,1300.0,4.5,120.0,TI
6716,https://www.homegate.ch/louer/4002745090,1300.0,4.5,120.0,TI
6716,https://www.homegate.ch/louer/4002736691,1260.0,3.5,95.0,TI
6716,https://www.homegate.ch/louer/4002725817,1250.0,4.5,,TI
6716,https://www.homegate.ch/louer/4002715055,1650.0,6.0,150.0,TI
6716,https://www.homegate.ch/louer/4001707081,900.0,3.5,80.0,TI
6716,https://www.homegate.ch/louer/4002745079,900.0,3.0,90.0,TI
6716,https://www.homegate.ch/louer/4002725811,1050.0,3.5,,TI
6716,https://www.homegate.ch/louer/4002706453,850.0,3.5,70.0,TI
6716,https://www.homegate.ch/louer/4002701081,1770.0,4.5,120.0,TI
6716,https://www.homegate.ch/louer/4002732440,880.0,2.5,48.0,TI
6716,https://www.homegate.ch/louer/4002721509,1455.0,3.5,93.0,TI
6716,https://www.homegate.ch/louer/4002409381,870.0,3.5,85.0,TI
6716,https://www.homegate.ch/louer/4002721510,880.0,2.5,48.0,TI
6716,https://www.homegate.ch/louer/4002721396,880.0,2.5,48.0,TI
6716,https://www.homegate.ch/louer/4002445454,720.0,3.5,85.0,TI
6716,https://www.homegate.ch/louer/4002566490,1100.0,2.5,55.0,TI
6717,https://www.homegate.ch/louer/4002729526,1700.0,3.5,120.0,TI
6717,https://www.homegate.ch/louer/4002648943,750.0,3.5,35.0,TI
6717,https://www.homegate.ch/louer/4002651188,750.0,2.0,,TI
6717,https://www.homegate.ch/louer/4002650997,1005.0,4.5,100.0,TI
6717,https://www.homegate.ch/louer/4002650009,650.0,2.0,40.0,TI
6717,https://www.homegate.ch/louer/4002703586,1600.0,4.5,,TI
6717,https://www.homegate.ch/louer/4002736691,1260.0,3.5,95.0,TI
6717,https://www.homegate.ch/louer/4001707081,900.0,3.5,80.0,TI
6717,https://www.homegate.ch/louer/4002706453,850.0,3.5,70.0,TI
6717,https://www.homegate.ch/louer/4002729471,1300.0,3.5,,TI
6717,https://www.homegate.ch/louer/4002634738,,2.5,103.0,TI
6717,https://www.homegate.ch/louer/4002652891,1500.0,4.5,70.0,TI
6717,https://www.homegate.ch/louer/4002749924,800.0,2.5,50.0,TI
6717,https://www.homegate.ch/louer/4002737437,1500.0,3.5,90.0,TI
6717,https://www.homegate.ch/louer/4002735049,750.0,1.0,35.0,TI
6717,https://www.homegate.ch/louer/4002735047,800.0,1.0,45.0,TI
6717,https://www.homegate.ch/louer/4002732152,900.0,5.5,110.0,TI
6717,https://www.homegate.ch/louer/4002710638,1300.0,4.0,120.0,TI
6717,https://www.homegate.ch/louer/4002707764,1400.0,7.0,160.0,TI
6717,https://www.homegate.ch/louer/4002704815,1750.0,4.5,150.0,TI
6717,https://www.homegate.ch/louer/4002704793,650.0,2.0,30.0,TI
6717,https://www.homegate.ch/louer/4002700379,1180.0,3.5,71.0,TI
6717,https://www.homegate.ch/louer/4002667321,880.0,2.5,80.0,TI
6717,https://www.homegate.ch/louer/4002651236,950.0,3.5,,TI
6721,https://www.homegate.ch/louer/4002710638,1300.0,4.0,120.0,TI
6721,https://www.homegate.ch/louer/4002650372,1350.0,5.0,100.0,TI
6721,https://www.homegate.ch/louer/4002724567,1550.0,4.5,135.0,TI
6721,https://www.homegate.ch/louer/4002583263,1300.0,3.5,85.0,TI
6721,https://www.homegate.ch/louer/4002467896,1220.0,4.5,89.0,TI
6721,https://www.homegate.ch/louer/4001532686,1340.0,4.0,87.0,TI
6721,https://www.homegate.ch/louer/4002705835,2600.0,4.5,,TI
6721,https://www.homegate.ch/louer/4002616112,1450.0,4.5,101.0,TI
6721,https://www.homegate.ch/louer/4002469778,1320.0,4.5,90.0,TI
6721,https://www.homegate.ch/louer/4002703586,1600.0,4.5,,TI
6721,https://www.homegate.ch/louer/4002559152,1650.0,3.5,90.0,TI
6721,https://www.homegate.ch/louer/4002469779,1170.0,3.0,72.0,TI
6721,https://www.homegate.ch/louer/4001959732,1250.0,4.5,,TI
6721,https://www.homegate.ch/louer/4002745092,1300.0,4.5,120.0,TI
6721,https://www.homegate.ch/louer/4002745090,1300.0,4.5,120.0,TI
6721,https://www.homegate.ch/louer/4002736691,1260.0,3.5,95.0,TI
6721,https://www.homegate.ch/louer/4002725817,1250.0,4.5,,TI
6721,https://www.homegate.ch/louer/4002716115,1550.0,4.5,115.0,TI
6721,https://www.homegate.ch/louer/4002634938,1340.0,4.5,80.0,TI
6721,https://www.homegate.ch/louer/4002478249,1620.0,5.0,120.0,TI
6721,https://www.homegate.ch/louer/4002469776,1075.0,3.5,62.0,TI
6721,https://www.homegate.ch/louer/4001863491,1130.0,3.5,70.0,TI
6722,https://www.homegate.ch/louer/4002724567,1550.0,4.5,135.0,TI
6722,https://www.homegate.ch/louer/4002583263,1300.0,3.5,85.0,TI
6722,https://www.homegate.ch/louer/4002467896,1220.0,4.5,89.0,TI
6722,https://www.homegate.ch/louer/4001532686,1340.0,4.0,87.0,TI
6722,https://www.homegate.ch/louer/4002705835,2600.0,4.5,,TI
6722,https://www.homegate.ch/louer/4002616112,1450.0,4.5,101.0,TI
6722,https://www.homegate.ch/louer/4002469778,1320.0,4.5,90.0,TI
6722,https://www.homegate.ch/louer/4002703586,1600.0,4.5,,TI
6722,https://www.homegate.ch/louer/4002559152,1650.0,3.5,90.0,TI
6722,https://www.homegate.ch/louer/4002469779,1170.0,3.0,72.0,TI
6722,https://www.homegate.ch/louer/4001959732,1250.0,4.5,,TI
6722,https://www.homegate.ch/louer/4002745092,1300.0,4.5,120.0,TI
6722,https://www.homegate.ch/louer/4002745090,1300.0,4.5,120.0,TI
6722,https://www.homegate.ch/louer/4002736691,1260.0,3.5,95.0,TI
6722,https://www.homegate.ch/louer/4002725817,1250.0,4.5,,TI
6722,https://www.homegate.ch/louer/4002716115,1550.0,4.5,115.0,TI
6722,https://www.homegate.ch/louer/4002715055,1650.0,6.0,150.0,TI
6722,https://www.homegate.ch/louer/4002634938,1340.0,4.5,80.0,TI
6722,https://www.homegate.ch/louer/4002478249,1620.0,5.0,120.0,TI
6722,https://www.homegate.ch/louer/4002469776,1075.0,3.5,62.0,TI
6723,https://www.homegate.ch/louer/4002703586,1600.0,4.5,,TI
6723,https://www.homegate.ch/louer/4002559152,1650.0,3.5,90.0,TI
6723,https://www.homegate.ch/louer/4002745092,1300.0,4.5,120.0,TI
6723,https://www.homegate.ch/louer/4002745090,1300.0,4.5,120.0,TI
6723,https://www.homegate.ch/louer/4002736691,1260.0,3.5,95.0,TI
6723,https://www.homegate.ch/louer/4002725817,1250.0,4.5,,TI
6723,https://www.homegate.ch/louer/4002715055,1650.0,6.0,150.0,TI
6723,https://www.homegate.ch/louer/4001707081,900.0,3.5,80.0,TI
6723,https://www.homegate.ch/louer/4002745079,900.0,3.0,90.0,TI
6723,https://www.homegate.ch/louer/4002725811,1050.0,3.5,,TI
6723,https://www.homegate.ch/louer/4002706453,850.0,3.5,70.0,TI
6723,https://www.homegate.ch/louer/4002701081,1770.0,4.5,120.0,TI
6723,https://www.homegate.ch/louer/4002409381,870.0,3.5,85.0,TI
6723,https://www.homegate.ch/louer/4002445454,720.0,3.5,85.0,TI
6723,https://www.homegate.ch/louer/4002704759,700.0,3.5,,TI
6723,https://www.homegate.ch/louer/4002652890,1500.0,3.5,60.0,TI
6723,https://www.homegate.ch/louer/4002729471,1300.0,3.5,,TI
6723,https://www.homegate.ch/louer/4002634738,,2.5,103.0,TI
6723,https://www.homegate.ch/louer/4002652869,1750.0,4.5,120.0,TI
6723,https://www.homegate.ch/louer/4002652891,1500.0,4.5,70.0,TI
6724,https://www.homegate.ch/louer/4002732152,900.0,5.5,110.0,TI
6724,https://www.homegate.ch/louer/4002649479,1100.0,4.5,166.0,TI
6724,https://www.homegate.ch/louer/4002592932,1100.0,5.5,110.0,TI
6724,https://www.homegate.ch/louer/4002703586,1600.0,4.5,,TI
6724,https://www.homegate.ch/louer/4002736691,1260.0,3.5,95.0,TI
6724,https://www.homegate.ch/louer/4002715055,1650.0,6.0,150.0,TI
6724,https://www.homegate.ch/louer/4001707081,900.0,3.5,80.0,TI
6724,https://www.homegate.ch/louer/4002706453,850.0,3.5,70.0,TI
6724,https://www.homegate.ch/louer/4002704759,700.0,3.5,,TI
6724,https://www.homegate.ch/louer/4002729471,1300.0,3.5,,TI
6724,https://www.homegate.ch/louer/4002634738,,2.5,103.0,TI
6724,https://www.homegate.ch/louer/4002652891,1500.0,4.5,70.0,TI
6724,https://www.homegate.ch/louer/4002605443,750.0,2.5,,TI
6724,https://www.homegate.ch/louer/4002749924,800.0,2.5,50.0,TI
6724,https://www.homegate.ch/louer/4002737437,1500.0,3.5,90.0,TI
6724,https://www.homegate.ch/louer/4002735049,750.0,1.0,35.0,TI
6724,https://www.homegate.ch/louer/4002735047,800.0,1.0,45.0,TI
6724,https://www.homegate.ch/louer/4002729526,1700.0,3.5,120.0,TI
6724,https://www.homegate.ch/louer/4002710638,1300.0,4.0,120.0,TI
6724,https://www.homegate.ch/louer/4002707764,1400.0,7.0,160.0,TI
6724,https://www.homegate.ch/louer/4002704793,650.0,2.0,30.0,TI
6724,https://www.homegate.ch/louer/4002700379,1180.0,3.5,71.0,TI
6742,https://www.homegate.ch/louer/4002616112,1450.0,4.5,101.0,TI
6742,https://www.homegate.ch/louer/4002566490,1100.0,2.5,55.0,TI
6742,https://www.homegate.ch/louer/4002369812,1730.0,4.5,,TI
6742,https://www.homegate.ch/louer/4002648851,1450.0,4.5,122.0,TI
6742,https://www.homegate.ch/louer/4002476480,1000.0,2.5,55.0,TI
6742,https://www.homegate.ch/louer/4002648638,2200.0,5.5,240.0,TI
6742,https://www.homegate.ch/louer/4002718982,1480.0,3.5,106.0,TI
6742,https://www.homegate.ch/louer/4002670503,1380.0,3.5,106.0,TI
6742,https://www.homegate.ch/louer/4002651226,1170.0,2.5,75.0,TI
6742,https://www.homegate.ch/louer/4002667302,1420.0,3.5,85.0,TI
6742,https://www.homegate.ch/louer/4002650303,1300.0,3.5,106.0,TI
6742,https://www.homegate.ch/louer/4002650966,150.0,1.0,,TI
6743,https://www.homegate.ch/louer/4002559152,1650.0,3.5,90.0,TI
6743,https://www.homegate.ch/louer/4002745092,1300.0,4.5,120.0,TI
6743,https://www.homegate.ch/louer/4002745090,1300.0,4.5,120.0,TI
6743,https://www.homegate.ch/louer/4002725817,1250.0,4.5,,TI
6743,https://www.homegate.ch/louer/4002745079,900.0,3.0,90.0,TI
6743,https://www.homegate.ch/louer/4002725811,1050.0,3.5,,TI
6743,https://www.homegate.ch/louer/4002701081,1770.0,4.5,120.0,TI
6743,https://www.homegate.ch/louer/4002409381,870.0,3.5,85.0,TI
6743,https://www.homegate.ch/louer/4002445454,720.0,3.5,85.0,TI
6743,https://www.homegate.ch/louer/4002652890,1500.0,3.5,60.0,TI
6743,https://www.homegate.ch/louer/4002652869,1750.0,4.5,120.0,TI
6743,https://www.homegate.ch/louer/4002652891,1500.0,4.5,70.0,TI
6743,https://www.homegate.ch/louer/4002652868,1600.0,4.5,100.0,TI
6743,https://www.homegate.ch/louer/4002702137,1200.0,3.5,85.0,TI
6743,https://www.homegate.ch/louer/4002648912,1300.0,4.5,125.0,TI
6743,https://www.homegate.ch/louer/4002650383,700.0,3.5,75.0,TI
6743,https://www.homegate.ch/louer/4002710624,500.0,3.5,35.0,TI
6743,https://www.homegate.ch/louer/4002652875,1990.0,5.0,150.0,TI
6743,https://www.homegate.ch/louer/4002650228,2500.0,7.5,300.0,TI
6744,https://www.homegate.ch/louer/4002724567,1550.0,4.5,135.0,TI
6744,https://www.homegate.ch/louer/4002583263,1300.0,3.5,85.0,TI
6744,https://www.homegate.ch/louer/4002467896,1220.0,4.5,89.0,TI
6744,https://www.homegate.ch/louer/4002245920,1550.0,3.5,90.0,TI
6744,https://www.homegate.ch/louer/4001532686,1340.0,4.0,87.0,TI
6744,https://www.homegate.ch/louer/4002469451,1000.0,2.5,47.0,TI
6744,https://www.homegate.ch/louer/4001532712,1250.0,2.5,41.0,TI
6744,https://www.homegate.ch/louer/4002705835,2600.0,4.5,,TI
6744,https://www.homegate.ch/louer/4002616112,1450.0,4.5,101.0,TI
6744,https://www.homegate.ch/louer/4002469778,1320.0,4.5,90.0,TI
6744,https://www.homegate.ch/louer/4002703586,1600.0,4.5,,TI
6744,https://www.homegate.ch/louer/4002559152,1650.0,3.5,90.0,TI
6744,https://www.homegate.ch/louer/4002516761,2700.0,4.5,190.0,TI
6744,https://www.homegate.ch/louer/4002469779,1170.0,3.0,72.0,TI
6744,https://www.homegate.ch/louer/4001959732,1250.0,4.5,,TI
6744,https://www.homegate.ch/louer/4002745092,1300.0,4.5,120.0,TI
6744,https://www.homegate.ch/louer/4002745090,1300.0,4.5,120.0,TI
6744,https://www.homegate.ch/louer/4002736691,1260.0,3.5,95.0,TI
6744,https://www.homegate.ch/louer/4002725817,1250.0,4.5,,TI
6744,https://www.homegate.ch/louer/4002716115,1550.0,4.5,115.0,TI
6745,https://www.homegate.ch/louer/4002706453,850.0,3.5,70.0,TI
6745,https://www.homegate.ch/louer/4002634738,,2.5,103.0,TI
6745,https://www.homegate.ch/louer/4002707764,1400.0,7.0,160.0,TI
6745,https://www.homegate.ch/louer/4002667321,880.0,2.5,80.0,TI
6745,https://www.homegate.ch/louer/4002650684,700.0,3.5,70.0,TI
6745,https://www.homegate.ch/louer/4002724567,1550.0,4.5,135.0,TI
6745,https://www.homegate.ch/louer/4002583263,1300.0,3.5,85.0,TI
6745,https://www.homegate.ch/louer/4002467896,1220.0,4.5,89.0,TI
6745,https://www.homegate.ch/louer/4001532686,1340.0,4.0,87.0,TI
6745,https://www.homegate.ch/louer/4002705835,2600.0,4.5,,TI
6745,https://www.homegate.ch/louer/4002616112,1450.0,4.5,101.0,TI
6745,https://www.homegate.ch/louer/4002469778,1320.0,4.5,90.0,TI
6745,https://www.homegate.ch/louer/4002703586,1600.0,4.5,,TI
6745,https://www.homegate.ch/louer/4002559152,1650.0,3.5,90.0,TI
6745,https://www.homegate.ch/louer/4002469779,1170.0,3.0,72.0,TI
6745,https://www.homegate.ch/louer/4001959732,1250.0,4.5,,TI
6745,https://www.homegate.ch/louer/4002745092,1300.0,4.5,120.0,TI
6745,https://www.homegate.ch/louer/4002745090,1300.0,4.5,120.0,TI
6745,https://www.homegate.ch/louer/4002736691,1260.0,3.5,95.0,TI
6745,https://www.homegate.ch/louer/4002725817,1250.0,4.5,,TI
6745,https://www.homegate.ch/louer/4002716115,1550.0,4.5,115.0,TI
6745,https://www.homegate.ch/louer/4002715055,1650.0,6.0,150.0,TI
6745,https://www.homegate.ch/louer/4002634938,1340.0,4.5,80.0,TI
6745,https://www.homegate.ch/louer/4002478249,1620.0,5.0,120.0,TI
6745,https://www.homegate.ch/louer/4002469776,1075.0,3.5,62.0,TI
6746,https://www.homegate.ch/louer/4002650260,640.0,3.0,50.0,TI
6746,https://www.homegate.ch/louer/4002649462,900.0,3.0,65.0,TI
6746,https://www.homegate.ch/louer/4002663862,700.0,3.5,,TI
6746,https://www.homegate.ch/louer/4002716684,1200.0,3.5,125.0,TI
6746,https://www.homegate.ch/louer/4002559152,1650.0,3.5,90.0,TI
6746,https://www.homegate.ch/louer/4002745092,1300.0,4.5,120.0,TI
6746,https://www.homegate.ch/louer/4002745090,1300.0,4.5,120.0,TI
6746,https://www.homegate.ch/louer/4002736691,1260.0,3.5,95.0,TI
6746,https://www.homegate.ch/louer/4002725817,1250.0,4.5,,TI
6746,https://www.homegate.ch/louer/4002715055,1650.0,6.0,150.0,TI
6746,https://www.homegate.ch/louer/4002745079,900.0,3.0,90.0,TI
6746,https://www.homegate.ch/louer/4002725811,1050.0,3.5,,TI
6746,https://www.homegate.ch/louer/4002706453,850.0,3.5,70.0,TI
6746,https://www.homegate.ch/louer/4002701081,1770.0,4.5,120.0,TI
6746,https://www.homegate.ch/louer/4002409381,870.0,3.5,85.0,TI
6746,https://www.homegate.ch/louer/4002445454,720.0,3.5,85.0,TI
6746,https://www.homegate.ch/louer/4002704759,700.0,3.5,,TI
6746,https://www.homegate.ch/louer/4002652890,1500.0,3.5,60.0,TI
6746,https://www.homegate.ch/louer/4002634738,,2.5,103.0,TI
6746,https://www.homegate.ch/louer/4002652869,1750.0,4.5,120.0,TI
6746,https://www.homegate.ch/louer/4002652891,1500.0,4.5,70.0,TI
6746,https://www.homegate.ch/louer/4002652868,1600.0,4.5,100.0,TI
6746,https://www.homegate.ch/louer/4002605443,750.0,2.5,,TI
6746,https://www.homegate.ch/louer/4002749924,800.0,2.5,50.0,TI
6747,https://www.homegate.ch/louer/4002616112,1450.0,4.5,101.0,TI
6747,https://www.homegate.ch/louer/4002703586,1600.0,4.5,,TI
6747,https://www.homegate.ch/louer/4002559152,1650.0,3.5,90.0,TI
6747,https://www.homegate.ch/louer/4002745092,1300.0,4.5,120.0,TI
6747,https://www.homegate.ch/louer/4002745090,1300.0,4.5,120.0,TI
6747,https://www.homegate.ch/louer/4002736691,1260.0,3.5,95.0,TI
6747,https://www.homegate.ch/louer/4002725817,1250.0,4.5,,TI
6747,https://www.homegate.ch/louer/4002715055,1650.0,6.0,150.0,TI
6747,https://www.homegate.ch/louer/4002745079,900.0,3.0,90.0,TI
6747,https://www.homegate.ch/louer/4002725811,1050.0,3.5,,TI
6747,https://www.homegate.ch/louer/4002706453,850.0,3.5,70.0,TI
